job_name,inst_id,user,start_time,end_time,duration_seconds,task_count,instance_count,requested_cpu_percent,requested_memory_units,requested_gpu_units,gpu_types,job_id,duration,num_cpu,num_gpu,submit_time,num_inst
8919fa329e40bc1e7e2791d1,2fa163d1fcee57e010e11a7439c368d79c2696078c96ada9914a45d05dc2,c677a0acf7c0,1450674.0,1450723.0,49.0,1,1,600.0,29.296875,1.0,MISC,2fa163d1fcee57e010e11a7439c368d79c2696078c96ada9914a45d05dc2,49,6.0,1.0,1450674,1
adc35f673208abeffd038926,99cd48dca48eaf376aab7c0dbbfe1dedea319db4f22c00a34078985b5553,c677a0acf7c0,1450734.0,1483132.0,32398.0,1,1,600.0,29.296875,0.25,MISC,99cd48dca48eaf376aab7c0dbbfe1dedea319db4f22c00a34078985b5553,32398,6.0,0.25,1450734,1
3c55e12e6612df63c6a83125,a5621246cac6c9568310377d14fe15df863cde8c9dbf4e05e5d8758e66f5,c677a0acf7c0,1450853.0,1462752.0,11899.0,1,1,600.0,29.296875,0.25,MISC,a5621246cac6c9568310377d14fe15df863cde8c9dbf4e05e5d8758e66f5,11899,6.0,0.25,1450853,1
ed7284f487247df22e92a958,756d34fc0d4b153150bc7cb7ff66f4fd5dc5238c7eddbd6e3bd1b02d36db,c677a0acf7c0,1451183.0,1461724.0,10541.0,1,1,600.0,29.296875,0.25,MISC,756d34fc0d4b153150bc7cb7ff66f4fd5dc5238c7eddbd6e3bd1b02d36db,10541,6.0,0.25,1451183,1
ab291c73587df67be8f03bd2,da5f8e695d06ad9647f654e6f8600086581a8497db277c2e74def27033ed,c677a0acf7c0,1451571.0,1451602.0,31.0,1,1,600.0,29.296875,1.0,MISC,da5f8e695d06ad9647f654e6f8600086581a8497db277c2e74def27033ed,31,6.0,1.0,1451571,1
6ec307a87d54a9d729baea41,29811fb974bcdaa44cdf496c8bde0f4b9ca56c6b7fc04020cd7691a15a7f,c677a0acf7c0,1451636.0,1477262.0,25626.0,1,10,1000.0,292.96875,2.5,MISC,29811fb974bcdaa44cdf496c8bde0f4b9ca56c6b7fc04020cd7691a15a7f,25626,10.0,2.5,1451636,10
fe7cb5edbc6858ee9788d895,621ca05ea0903817aaab19ee5c38306b8be67069925414224ad151a68232,c677a0acf7c0,1451802.0,1451906.0,104.0,1,1,600.0,29.296875,1.0,MISC,621ca05ea0903817aaab19ee5c38306b8be67069925414224ad151a68232,104,6.0,1.0,1451802,1
0bda1dc4c48d7a3a844ca733,c8bc46d475b0b9a3d0341e03f150aa65a12a41f76db3314a27a4221f33dc,c677a0acf7c0,1451896.0,1476922.0,25026.0,1,10,1000.0,292.96875,2.5,MISC,c8bc46d475b0b9a3d0341e03f150aa65a12a41f76db3314a27a4221f33dc,25026,10.0,2.5,1451896,10
f25badca455af4c87f76bbf3,63803114d4c6ec5d57d8b415a063dd2ec793785734a43740c95de42f70e1,c677a0acf7c0,1452513.0,1525761.0,73248.0,1,1,600.0,29.296875,0.25,MISC,63803114d4c6ec5d57d8b415a063dd2ec793785734a43740c95de42f70e1,73248,6.0,0.25,1452513,1
c0a8d3593b42cc8f5bb3f09f,95a5fe7074ca0a364491ba5f8a51b21a45718222548d5484f651e5b4b06d,c677a0acf7c0,1453247.0,1459179.0,5932.0,1,1,600.0,29.296875,0.25,MISC,95a5fe7074ca0a364491ba5f8a51b21a45718222548d5484f651e5b4b06d,5932,6.0,0.25,1453247,1
